BUSSTOP_NM	BUS_STOP_ID	GPS_LATI	GPS_LONG
둔원고등학교	35580	36.3418	127.374
옥녀봉네거리	35360	36.3324	127.351
도솔초등학교	35340	36.3125	127.349
구봉고등학교	35320	36.2945	127.33
금암동주민센터	8007375	36.2726	127.246
우림아파트	8007376	36.2704	127.248
유동2리	8007377	36.275	127.229
원통골	8007378	36.2744	127.231
기성동기점지	35370	36.2545	127.343
대청댐(헬기장)	8007403	36.4714	127.474
계족산(황토길)	8007404	36.4098	127.439
길치근린공원네거리	53510	36.3551	127.456
판암역종점	14740	36.3168	127.459
길치근린공원네거리	53520	36.3554	127.457
평화아파트	53530	36.3543	127.452
삼호아파트	53540	36.355	127.447
서대전역	9001936	36.3216	127.405
국군대전병원	43680	36.4021	127.346
국방지형정보단	43690	36.4077	127.346
합동군사대학교	43650	36.4129	127.346
수운교입구	43750	36.4129	127.341
수운교입구	9002070	36.4129	127.34
자운초등학교	43740	36.4126	127.337
도안아이파크	35660	36.3245	127.345
수목토아파트	35680	36.3204	127.344
도안중학교	35700	36.3177	127.345
도안리슈빌	35720	36.3145	127.346
관저네거리	35740	36.3033	127.335
선암초등학교	35760	36.2974	127.335
관저체육공원	35780	36.2939	127.335
서일여고	35800	36.2946	127.324
서일여고	35810	36.2946	127.324
관저체육공원	35790	36.2942	127.335
선암초등학교	35770	36.2971	127.335
봉우재네거리	35750	36.3033	127.335
도안리슈빌	35730	36.3142	127.346
도안중학교	35710	36.3176	127.345
수목토아파트	35690	36.3198	127.344
도안아이파크	35670	36.3243	127.345
한국과학기술원북문	41620	36.3753	127.364
한국과학기술원교수회관	41850	36.3741	127.365
한국과학기술원대강당	41930	36.3725	127.363
한국과학기술원본관	45110	36.3699	127.361
한국과학기술원오리연못	45390	36.3672	127.363
한국과학기술원오리연못	45750	36.3673	127.363
한국과학기술원본관	45120	36.3701	127.361
한국과학기술원대강당	41940	36.3724	127.363
한국과학기술원교수회관	41860	36.3741	127.365
서한이다음2단지	46860	36.4523	127.363
우미린아파트	46870	36.4554	127.364
둔곡2교	46880	36.4564	127.361
천동천3교	46890	36.4488	127.357
국제과학21로	46900	36.4458	127.352
국제과학21로	46910	36.4431	127.35
천동천3교	46920	36.4494	127.358
씨에이치씨랩	46930	36.46	127.361
국제과학9로	46940	36.4644	127.36
바이오오케스트라	46950	36.4738	127.369
국제과학5로	46960	36.4742	127.373
국제과학3로	46970	36.4743	127.371
바이오오케스트라	46980	36.4737	127.369
국제과학9로	46990	36.4647	127.36
씨에이치씨랩	47000	36.4604	127.361
둔곡2교	47010	36.4562	127.361
서한이다음1단지	47020	36.4554	127.364
서한이다음2단지	47030	36.4524	127.363
입암리마을회관	77050	36.2474	127.259
새터	8007464	36.2459	127.259
입암리수변공원종점	8007466	36.243	127.257
새터	8007465	36.2456	127.259
종합사회복지관	8007474	36.2737	127.233
향한리용기말	77170	36.2777	127.224
계룡예술의전당	8007479	36.2729	127.235
종합사회복지관	8007478	36.2739	127.233
원통골	8007467	36.2745	127.231
유동2리	8007468	36.2751	127.23
구억말	8007530	36.2529	127.249
옷샘약수터	8007511	36.2505	127.246
농소리종점	8007510	36.2482	127.243
구억말	8007539	36.2529	127.25
청주국제공항	003021	36.7224	127.496
청주국제공항역	003020	36.7212	127.491
국제공항사거리	001027	36.7088	127.48
오근장역	001426	36.6991	127.48
외평동	001423	36.6965	127.48
오근장동주민센터	001421	36.6937	127.482
북일초등학교	001419	36.6876	127.483
발산교.장애인스포츠센터	001413	36.6801	127.483
율량중입구	001411	36.6761	127.483
청주성모병원	001409	36.6706	127.484
덕성초등학교	001405	36.6667	127.486
신화APT.내덕자연시장	001403	36.6631	127.487
밤고개	001401	36.6596	127.487
문화산업단지	001513	36.6551	127.488
청주대학교	001511	36.6509	127.489
우암초등학교	001509	36.6481	127.489
방아다리	001507	36.6442	127.489
시청	001505	36.6418	127.49
상당공원	001503	36.6383	127.49
도청	001502	36.635	127.49
용두사지철당간	001611	36.6329	127.491
육거리.산림조합	001613	36.6296	127.491
육거리시장	001626	36.6275	127.491
꽃다리	001628	36.624	127.488
청주농협	001630	36.6212	127.488
청주교육대학교	001632	36.6172	127.486
청주남중	001634	36.6139	127.485
남성중학교	001636	36.611	127.484
충북고등학교	001638	36.6082	127.482
충청북도교육청	001730	36.6053	127.48
청주교도소	001732	36.602	127.478
이마트	001734	36.5998	127.474
가마육교	001738	36.5951	127.471
양촌2리	003401	36.5925	127.47
양촌1리	003403	36.5861	127.466
양촌리	003405	36.5832	127.464
가좌리	003407	36.5795	127.461
남이초등학교	003409	36.5759	127.454
수대리	003411	36.5707	127.452
척산	003413	36.5628	127.445
척산	003415	36.563	127.441
남이면사무소	003417	36.5603	127.435
남이외천삼거리	003419	36.556	127.431
외천2리	003421	36.5487	127.43
외천3리.양지말	003423	36.5419	127.43
외천2리.황뜸	003425	36.5349	127.427
외천2리.창말	003427	36.5322	127.426
죽암.현도정보고	003501	36.5224	127.432
우록2리.청원가구마을	003503	36.5177	127.429
우록2리	003505	36.515	127.429
죽전2리	003507	36.5079	127.428
우록1리	003509	36.5013	127.428
죽전3리	003511	36.4982	127.427
죽전1리	003513	36.4946	127.426
현도면사무소.선동리	003515	36.4867	127.424
시목리.현도중학교	037010	36.4838	127.424
매봉	037002	36.4736	127.426
매봉	037003	36.4704	127.424
양지	037012	36.4592	127.427
양지2리	037011	36.4594	127.427
매봉리	037004	36.4708	127.425
달계	037001	36.4743	127.426
현도면사무소.선동리	037005	36.4849	127.424
죽전1리	003514	36.4946	127.426
죽전3리	003512	36.499	127.427
우록1리	003510	36.5024	127.429
우록3리	003508	36.5088	127.428
우록2리.청원가구마을	003506	36.5138	127.429
우록2리.청원가구마을	003504	36.5173	127.429
죽암1리.현도정보고	003502	36.5232	127.432
외천리	003428	36.5314	127.428
외천2리	003426	36.5341	127.427
외천1리.외천초교	003424	36.5417	127.43
외천2리	003422	36.5485	127.431
남이외천삼거리	003420	36.556	127.431
남이면사무소	003418	36.5602	127.435
척산1리	003416	36.5628	127.441
척산3리	003414	36.5624	127.446
수대리	003412	36.5707	127.453
남이초등학교	003410	36.5757	127.455
가좌리	003408	36.5793	127.461
양촌리	003406	36.5835	127.465
양촌1리	003404	36.5871	127.467
양촌3리	003402	36.5918	127.47
이마트	001735	36.6003	127.476
청주교도소	001733	36.6016	127.477
충청북도교육청	001731	36.6056	127.481
남성초등학교	001639	36.6083	127.483
남성중학교	001637	36.6102	127.484
수곡우체국	001635	36.6134	127.486
한국토지주택공사	001633	36.6158	127.486
청주교육대학교	001631	36.6173	127.487
청주농협	001629	36.6209	127.488
꽃다리.아동복지관	001627	36.624	127.489
육거리시장	001625	36.6276	127.491
육거리	001614	36.6296	127.491
서운동	001612	36.6315	127.491
도청	001501	36.6341	127.491
상당공원	001504	36.6385	127.49
시청	001506	36.6416	127.49
방아다리	001508	36.6445	127.49
우암초등학교	001510	36.6474	127.489
청주대학교	001512	36.6505	127.489
문화산업단지	001514	36.6555	127.489
밤고개	001402	36.6595	127.488
신화APT.내덕자연시장	001404	36.6625	127.487
청주여고	001406	36.6658	127.487
덕성초등학교	001408	36.6676	127.486
청주성모병원	001410	36.671	127.484
율량중입구	001412	36.6759	127.484
발산교.장애인스포츠센터	001414	36.6802	127.483
북일초등학교	001420	36.6874	127.483
오근장동주민센터	001422	36.6945	127.482
외평동	001424	36.6967	127.481
오근장역	001425	36.6991	127.48
국제공항사거리	001028	36.7086	127.481
청주국제공항역	003019	36.7211	127.492
첫마을3단지	051038	36.4783	127.261
한솔중학교(첫마을7단지)	051046	36.4754	127.256
첫마을6단지	051044	36.4754	127.253
첫마을5단지	051043	36.4777	127.25
첫마을4단지	051041	36.4802	127.252
첫마을1단지	051035	36.4834	127.259
한솔동(첫마을)	051036	36.4812	127.262
금남면사무소	034011	36.4648	127.281
대평리원형교차로	034110	36.46	127.281
발산리	034053	36.4561	127.285
도암리입구	034041	36.4473	127.286
감성초등학교	034005	36.4436	127.287
감성리(32사 방면)	034004	36.4402	127.288
두만리	034045	36.4342	127.283
국곡리	034008	36.4281	127.277
국곡리32사단	034001	36.427	127.269
국곡리	034007	36.428	127.277
용담1리(옹기마을)	034082	36.4265	127.28
용담리(32사 방면)	034085	36.4225	127.284
안산교	060009	36.4158	127.298
KT유성지사	42050	36.3619	127.335
KT유성지사	42030	36.3629	127.334
외삼1통	060015	36.4034	127.31
국방과학연구소	46590	36.4075	127.307
안산교	6004706	36.4164	127.298
용담리	034084	36.4227	127.284
용담1리(옹기마을)	034083	36.4267	127.281
두만리	034044	36.4341	127.283
두만리(산동마을)	034046	36.4367	127.288
감성리	034002	36.4403	127.288
감성초등학교	034003	36.4435	127.288
도암리입구	034039	36.4471	127.286
발산리	034054	36.4562	127.285
대평리원형교차로	034111	36.46	127.281
금남면사무소	034010	36.4642	127.281
한솔동(첫마을)	051037	36.4814	127.262
첫마을1단지	051034	36.4836	127.259
첫마을4단지	051040	36.4802	127.252
첫마을5단지	051042	36.4776	127.25
첫마을6단지	051045	36.4751	127.253
한솔중학교(첫마을7단지)	051047	36.4749	127.256
첫마을3단지	051039	36.478	127.261
세종터미널	051012	36.4708	127.273
세종터미널	051011	36.4707	127.273
신안2리(안터)	3064396	36.6256	127.29
홍익대학교	3001043	36.6219	127.291
신안리마을회관	011049	36.6166	127.287
고려대학교	011001	36.6108	127.293
세종세무서	011098	36.6059	127.294
조치원역뒤편	011055	36.601	127.295
신흥사거리	011095	36.5945	127.291
자이아파트	011059	36.5908	127.292
월하리	036104	36.5783	127.293
봉암리	036141	36.5614	127.284
가락마을22단지	053010	36.5202	127.241
두루초,중학교	053008	36.5187	127.239
가락마을20,21단지	053051	36.5173	127.241
고운뜰공원(국민건강보험공단)	053047	36.5114	127.241
가락마을8단지	051080	36.5089	127.241
가락마을7,8단지	053049	36.5052	127.24
종촌고등학교	051081	36.5051	127.244
가재마을7단지	053033	36.505	127.249
가재마을5,8단지	053035	36.5009	127.25
어진중학교(가재마을9단지)	052019	36.4986	127.256
다정동(성남고등학교)	051017	36.4938	127.256
새롬동.다정동	051138	36.4903	127.256
새롬동.나성동	051010	36.4877	127.257
대평동커뮤니티센터	060019	36.4722	127.279
대평동커뮤니티센터	060018	36.4724	127.279
새롬동.나성동	051008	36.4869	127.258
새롬동.다정동	051137	36.4904	127.257
다정동(성남고등학교)	051016	36.4939	127.256
어진중학교(가재마을9단지)	052017	36.4988	127.256
가재마을5,8단지	053034	36.5005	127.25
가재마을7단지	051088	36.5051	127.249
종촌고등학교	051089	36.5052	127.244
가락마을7,8단지	053044	36.5056	127.24
가락마을8단지	051090	36.5088	127.241
고운뜰공원(국민건강보험공단)	053048	36.5114	127.242
가락마을20,21단지	053050	36.5175	127.241
두루초,중학교	053007	36.5192	127.239
가락마을22단지	053009	36.52	127.241
봉암리	036140	36.5618	127.285
월하리	036105	36.5784	127.293
자이아파트	011058	36.5908	127.292
신흥사거리	011094	36.5945	127.291
조치원역뒤편	011085	36.6006	127.295
세종세무서	011004	36.6061	127.294
고려대학교	011002	36.6108	127.293
신안리마을회관	011033	36.6164	127.287
홍익대학교	3001048	36.6218	127.291
신안2리(안터)	3064397	36.6256	127.29
새뜸마을5,8단지	051129	36.4825	127.254
새롬동커뮤니티센터	051127	36.4858	127.251
새뜸마을7,10단지	051136	36.4884	127.251
가온마을4,7단지	051125	36.4912	127.25
다정동커뮤니티센터	061022	36.4955	127.249
가온마을6,9단지	061028	36.4986	127.249
가재마을11단지	053043	36.5044	127.25
범지기마을4단지	052043	36.5084	127.25
범지기마을8,12단지	051074	36.5125	127.25
아름초등학교	051075	36.5154	127.251
범지기마을10단지	051076	36.5185	127.252
범지기마을10단지북측	053014	36.5191	127.248
범지기마을3,9단지	053012	36.519	127.245
고운동커뮤니티센터북측	053037	36.5203	127.237
가락마을17,18단지	053021	36.5198	127.235
두루고등학교	053023	36.5174	127.231
가락마을10,13단지	053025	36.5135	127.229
가락마을9,11단지	053028	36.5106	127.23
으뜸초등학교	053030	36.507	127.231
고운동커뮤니티센터남측	053032	36.5043	127.235
고운동(만남로)	053053	36.5004	127.236
봉안리(다름고개)	035072	36.4997	127.231
봉안리	035015	36.4989	127.224
봉안리	35092	36.4994	127.219
봉안리(부일가든)	035018	36.5006	127.216
대교리	035012	36.5011	127.211
장군면복지회관	035082	36.4992	127.208
장군면사무소	035046	36.4971	127.205
장기중학교후문	035102	36.4956	127.204
장기중학교후문	035103	36.4956	127.204
장군면사무소	035047	36.4968	127.205
장군면복지회관	035083	36.4991	127.208
대교리	035011	36.5007	127.211
봉안리(부일가든)	035017	36.5002	127.216
봉안리	35093	36.4993	127.219
봉안리	035064	36.499	127.222
봉안리(다름고개)	035016	36.4992	127.231
고운동(만남로)	053052	36.5011	127.236
고운동커뮤니티센터남측	053031	36.5043	127.235
으뜸초등학교	053029	36.5072	127.232
가락마을9,11단지	053027	36.5107	127.23
가락마을10,13단지	053026	36.5135	127.23
두루고등학교	053024	36.5172	127.231
가락마을17,18단지	053022	36.5196	127.235
고운동커뮤니티센터북측	053036	36.52	127.237
범지기마을3,9단지	053011	36.5188	127.244
범지기마을10단지북측	053013	36.519	127.249
범지기마을10단지	052020	36.5188	127.252
아름초등학교	052025	36.5147	127.251
범지기마을6,11단지	052047	36.5104	127.25
가재마을7,12단지	051057	36.5065	127.25
가온마을6,9단지	061021	36.4986	127.249
다정동커뮤니티센터	061023	36.4943	127.249
가온마을4,7단지	061046	36.4916	127.249
새뜸마을7,10단지	051126	36.4899	127.25
새롬동커뮤니티센터	051128	36.4851	127.251
새뜸마을5,8단지	051130	36.4824	127.253
장재1리	051027	36.4797	127.308
황용2리	034101	36.4745	127.318
남곡리마을회관	034021	36.4704	127.314
황용2리	3011062	36.4745	127.319
황용사	034099	36.474	127.334
영대리	3011085	36.4679	127.335
영대1리마을회관	034079	36.4585	127.333
달전리(한울농장)	034026	36.4618	127.342
달전리	034023	36.4598	127.347
달전리마을회관	034027	36.462	127.349
망골	034048	36.4595	127.352
망골	034047	36.4597	127.352
달전리	034022	36.4598	127.347
달전리(한울농장)	034025	36.4617	127.343
영대리	034081	36.4678	127.336
황용사	034098	36.4739	127.334
장재1리	057026	36.4798	127.308
박산리(작약골)	034123	36.477	127.352
신동1통	45070	36.4751	127.367
신동	61019	36.4752	127.37
신동2통	45090	36.4746	127.373
신동2통	45100	36.4747	127.373
신동	061020	36.4752	127.37
신동1통	45080	36.4751	127.367
박산리(작약골)	034049	36.4771	127.352
조치원역	3064450	36.601	127.297
조치원전통시장북측	064008	36.6014	127.3
조치원버스터미널	011072	36.602	127.303
중봉리	013010	36.6036	127.307
서평리	013009	36.5986	127.313
서평1리	070001	36.5955	127.315
서평교	003328	36.5919	127.316
동평3리	013001	36.5868	127.319
강촌입구	032039	36.581	127.317
양세오충각	032041	36.5785	127.322
예양리	032042	36.5762	127.321
예양리	032037	36.5728	127.323
동면농협예양지소	3355071	36.568	127.322
송용리	032028	36.562	127.323
내판리	032009	36.5575	127.325
연동면 복합커뮤니티센터	032123	36.5551	127.327
연동중학교	032034	36.5527	127.328
교과서박물관	032004	36.5494	127.33
응암농공단지	032062	36.5457	127.334
삼성전기입구	032026	36.5391	127.34
명학1리	032014	36.537	127.343
명학리	032036	36.5357	127.348
명학3리	032017	36.5345	127.352
부강리	033029	36.533	127.36
부강역(건너)	033037	36.5319	127.365
부강2리	033070	36.5295	127.366
부강초등학교	033072	36.5278	127.367
복지회관	033073	36.527	127.37
부강삼거리	033034	36.5278	127.372
부강면생활체육관	033062	36.5267	127.374
춘광농원	033048	36.5133	127.382
등곡리	3012045	36.5077	127.385
등곡리(쌍용양회)	3355072	36.502	127.387
매포역(노호2리)	033016	36.4975	127.393
노호1리	033014	36.495	127.399
등곡2리	033018	36.4938	127.402
시목1리	037006	36.4905	127.41
시목리	037009	36.4897	127.414
시목리	037008	36.4898	127.415
시목1리	037007	36.4906	127.411
등곡2리	033017	36.4939	127.402
노호1리	033015	36.4952	127.399
매포역(노호2리)	033021	36.4974	127.393
등곡리(쌍용양회)	3355073	36.5037	127.386
등곡리	033019	36.5073	127.385
춘광농원	033049	36.5132	127.383
부강면생활체육관	033031	36.5276	127.374
부강삼거리	033033	36.5279	127.372
복지회관	3064477	36.5272	127.37
부강초등학교	3064462	36.5282	127.367
부강2리	033071	36.5293	127.366
부강역(앞)	033038	36.5319	127.365
부강리	3012009	36.5329	127.361
명학3리	032018	36.5347	127.352
명학리	3015063	36.5358	127.348
명학1리	032021	36.5372	127.343
삼성전기입구	032025	36.539	127.341
응암농공단지(앞)	032063	36.5462	127.334
교과서박물관	032003	36.5493	127.33
연동중학교(앞)	032035	36.5529	127.328
연동면 복합커뮤니티센터	032124	36.555	127.327
내판리	3015028	36.558	127.325
송용리	032027	36.5618	127.323
동면농협예양지소	3355074	36.5681	127.322
예양리	3015025	36.5728	127.323
예양1리	032043	36.5753	127.322
양세오충각	032033	36.5784	127.322
예양2리	032084	36.581	127.317
동평3리	013002	36.5865	127.318
서평교	003329	36.592	127.317
서평1리	013007	36.5956	127.315
서평리	013008	36.5985	127.313
중봉리	013013	36.6039	127.307
조치원버스터미널	011091	36.6027	127.304
조치원전통시장북측	011099	36.6016	127.3
조치원역	3064456	36.6013	127.297
새롬중학교(새뜸마을1단지)	061039	36.4805	127.249
새뜸마을1,2단지	3064388	36.4829	127.246
가득초등학교(새뜸마을3,4단지)	061033	36.4854	127.246
새뜸마을4단지(가온마을1단지)	061040	36.4895	127.245
다빛초등학교(가재마을1단지)	053039	36.4997	127.242
가락마을6단지	058011	36.5025	127.239
은하수공원	3052002	36.5325	127.244
은하수공원(종점)	3052001	36.5324	127.244
가락마을6단지	058012	36.5025	127.238
다빛초등학교(가온마을3단지)	051099	36.4995	127.243
새뜸마을4단지(가온마을1단지)	061041	36.4896	127.245
가득초등학교(새뜸마을3,4단지)	061034	36.4853	127.245
새뜸마을1,2단지	3064389	36.4829	127.246
새롬중학교(새뜸마을1단지)	051131	36.4803	127.249
국책연구단지	057021	36.4913	127.304
반곡동(수루배마을)	057024	36.4975	127.311
집현동	057030	36.4979	127.322
산학연클러스터	057028	36.5008	127.328
다솜동	064011	36.5318	127.32
다솜동	064012	36.532	127.32
산학연클러스터	057027	36.5017	127.329
집현동	057029	36.4981	127.323
반곡동(수루배마을)	057023	36.4977	127.312
국책연구단지	057025	36.4922	127.304
법원.검찰청,경찰청	057020	36.4868	127.301
